Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	[CaMKIII_star]	[Ca]	[MAPK_star]	[protein]
5668	0.00542537	5e-05	0.0304997	0.08	0.00412926	5.19019e-06
5669	0.00542537	5e-05	0.0304997	0.08	0.00412926	5.19019e-06
5670	0.00542537	5e-05	0.0304997	0.08	0.00412926	5.19019e-06
5671	0.00542537	5e-05	0.0304997	0.08	0.00412926	5.19019e-06
5672	0.00542537	5e-05	0.0304997	0.08	0.00412926	5.19019e-06
5673	0.00542536	5e-05	0.0304996	0.08	0.00412926	5.19019e-06
5674	0.00542536	5e-05	0.0304996	0.08	0.00412926	5.19019e-06
5675	0.00542536	5e-05	0.0304996	0.08	0.00412926	5.19019e-06
5676	0.00542536	5e-05	0.0304996	0.08	0.00412926	5.19019e-06
5677	0.00542536	5e-05	0.0304996	0.08	0.00412926	5.19019e-06
5678	0.00542535	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5679	0.00542535	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5680	0.00542535	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5681	0.00542535	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5682	0.00542535	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5683	0.00542534	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5684	0.00542534	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5685	0.00542534	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5686	0.00542534	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5687	0.00542534	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5688	0.00542533	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5689	0.00542533	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5690	0.00542533	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5691	0.00542533	5e-05	0.0304996	0.08	0.00412926	5.19018e-06
5692	0.00542533	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5693	0.00542532	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5694	0.00542532	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5695	0.00542532	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5696	0.00542532	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5697	0.00542532	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5698	0.00542531	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5699	0.00542531	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5700	0.00542531	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5701	0.00542531	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5702	0.00542531	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5703	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5704	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5705	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19017e-06
5706	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5707	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5708	0.0054253	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5709	0.00542529	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5710	0.00542529	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5711	0.00542529	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5712	0.00542529	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5713	0.00542529	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5714	0.00542528	5e-05	0.0304996	0.08	0.00412926	5.19016e-06
5715	0.00542528	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5716	0.00542528	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5717	0.00542528	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5718	0.00542528	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5719	0.00542527	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5720	0.00542527	5e-05	0.0304995	0.08	0.00412926	5.19016e-06
5721	0.00542527	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5722	0.00542527	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5723	0.00542527	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5724	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5725	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5726	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5727	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5728	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5729	0.00542526	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5730	0.00542525	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5731	0.00542525	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5732	0.00542525	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5733	0.00542525	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5734	0.00542525	5e-05	0.0304995	0.08	0.00412926	5.19015e-06
5735	0.00542524	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5736	0.00542524	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5737	0.00542524	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5738	0.00542524	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5739	0.00542524	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5740	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5741	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5742	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5743	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5744	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5745	0.00542523	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5746	0.00542522	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5747	0.00542522	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5748	0.00542522	5e-05	0.0304995	0.08	0.00412926	5.19014e-06
5749	0.00542522	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5750	0.00542522	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5751	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5752	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5753	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5754	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5755	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5756	0.00542521	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5757	0.0054252	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5758	0.0054252	5e-05	0.0304995	0.08	0.00412926	5.19013e-06
5759	0.0054252	5e-05	0.0304994	0.08	0.00412926	5.19013e-06
5760	0.0054252	5e-05	0.0304994	0.08	0.00412926	5.19013e-06
5761	0.0054252	5e-05	0.0304994	0.08	0.00412926	5.19013e-06
5762	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19013e-06
5763	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19013e-06
5764	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5765	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5766	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5767	0.00542519	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5768	0.00542518	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5769	0.00542518	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5770	0.00542518	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5771	0.00542518	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5772	0.00542518	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5773	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5774	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5775	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5776	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5777	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5778	0.00542517	5e-05	0.0304994	0.08	0.00412926	5.19012e-06
5779	0.00542516	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5780	0.00542516	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5781	0.00542516	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5782	0.00542516	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5783	0.00542516	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5784	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5785	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5786	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5787	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5788	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5789	0.00542515	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5790	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5791	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5792	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.19011e-06
5793	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5794	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5795	0.00542514	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5796	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5797	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5798	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5799	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5800	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5801	0.00542513	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5802	0.00542512	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5803	0.00542512	5e-05	0.0304994	0.08	0.00412926	5.1901e-06
5804	0.00542512	5e-05	0.0304993	0.08	0.00412926	5.1901e-06
5805	0.00542512	5e-05	0.0304993	0.08	0.00412926	5.1901e-06
5806	0.00542512	5e-05	0.0304993	0.08	0.00412926	5.1901e-06
5807	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.1901e-06
5808	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5809	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5810	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5811	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5812	0.00542511	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5813	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5814	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5815	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5816	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5817	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5818	0.0054251	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5819	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5820	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5821	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5822	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19009e-06
5823	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5824	0.00542509	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5825	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5826	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5827	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5828	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5829	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5830	0.00542508	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5831	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5832	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5833	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5834	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5835	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5836	0.00542507	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5837	0.00542506	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5838	0.00542506	5e-05	0.0304993	0.08	0.00412926	5.19008e-06
5839	0.00542506	5e-05	0.0304993	0.08	0.00412926	5.19007e-06
5840	0.00542506	5e-05	0.0304993	0.08	0.00412926	5.19007e-06
5841	0.00542506	5e-05	0.0304993	0.08	0.00412926	5.19007e-06
5842	0.00542506	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5843	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5844	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5845	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5846	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5847	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5848	0.00542505	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5849	0.00542504	5e-05	0.0304993	0.08	0.00412925	5.19007e-06
5850	0.00542504	5e-05	0.0304992	0.08	0.00412925	5.19007e-06
5851	0.00542504	5e-05	0.0304992	0.08	0.00412925	5.19007e-06
5852	0.00542504	5e-05	0.0304992	0.08	0.00412925	5.19007e-06
5853	0.00542504	5e-05	0.0304992	0.08	0.00412925	5.19007e-06
5854	0.00542504	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5855	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5856	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5857	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5858	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5859	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5860	0.00542503	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5861	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5862	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5863	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5864	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5865	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5866	0.00542502	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5867	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5868	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5869	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19006e-06
5870	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5871	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5872	0.00542501	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5873	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5874	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5875	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5876	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5877	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5878	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5879	0.005425	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5880	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5881	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5882	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5883	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5884	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19005e-06
5885	0.00542499	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5886	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5887	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5888	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5889	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5890	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5891	0.00542498	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5892	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5893	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5894	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5895	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5896	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5897	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5898	0.00542497	5e-05	0.0304992	0.08	0.00412925	5.19004e-06
5899	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19004e-06
5900	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19004e-06
5901	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5902	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5903	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5904	0.00542496	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5905	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5906	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5907	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5908	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5909	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5910	0.00542495	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5911	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5912	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5913	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5914	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5915	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5916	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19003e-06
5917	0.00542494	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5918	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5919	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5920	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5921	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5922	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5923	0.00542493	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5924	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5925	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5926	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5927	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5928	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5929	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5930	0.00542492	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5931	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5932	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19002e-06
5933	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5934	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5935	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5936	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5937	0.00542491	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5938	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5939	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5940	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5941	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5942	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5943	0.0054249	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5944	0.00542489	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5945	0.00542489	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5946	0.00542489	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5947	0.00542489	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5948	0.00542489	5e-05	0.0304991	0.08	0.00412925	5.19001e-06
5949	0.00542489	5e-05	0.030499	0.08	0.00412925	5.19001e-06
5950	0.00542489	5e-05	0.030499	0.08	0.00412925	5.19e-06
5951	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5952	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5953	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5954	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5955	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5956	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5957	0.00542488	5e-05	0.030499	0.08	0.00412925	5.19e-06
5958	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5959	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5960	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5961	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5962	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5963	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5964	0.00542487	5e-05	0.030499	0.08	0.00412925	5.19e-06
5965	0.00542486	5e-05	0.030499	0.08	0.00412925	5.19e-06
5966	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5967	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5968	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5969	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5970	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5971	0.00542486	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5972	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5973	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5974	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5975	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5976	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5977	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5978	0.00542485	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5979	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5980	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5981	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5982	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18999e-06
5983	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5984	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5985	0.00542484	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5986	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5987	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5988	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5989	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5990	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5991	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5992	0.00542483	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5993	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5994	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5995	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5996	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5997	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5998	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
5999	0.00542482	5e-05	0.030499	0.08	0.00412925	5.18998e-06
6000	0.00542481	5e-05	0.030499	0.08	0.00412925	5.18997e-06
6001	0.00542481	5e-05	0.030499	0.08	0.00412925	5.18997e-06
6002	0.00542481	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6003	0.00542481	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6004	0.00542481	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6005	0.00542481	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6006	0.00542481	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6007	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6008	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6009	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6010	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6011	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6012	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6013	0.0054248	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6014	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6015	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6016	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18997e-06
6017	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6018	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6019	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6020	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6021	0.00542479	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6022	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6023	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6024	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6025	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6026	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6027	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6028	0.00542478	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6029	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6030	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6031	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6032	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6033	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6034	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18996e-06
6035	0.00542477	5e-05	0.0304989	0.08	0.00412925	5.18995e-06
